CMDLINE /mnt/data/apps/miniconda3/envs/radar_sort/bin/python3.11 main_pipeline.py --no-skip-existing
MEM 422.863281 1753852751.6426
MEM 424.863281 1753852751.7432
MEM 426.863281 1753852751.8437
MEM 428.488281 1753852751.9444
MEM 430.613281 1753852752.0450
MEM 432.238281 1753852752.1456
MEM 434.488281 1753852752.2461
MEM 435.238281 1753852752.3467
MEM 436.238281 1753852752.4474
MEM 437.488281 1753852752.5478
MEM 439.613281 1753852752.6484
MEM 440.488281 1753852752.7489
MEM 441.613281 1753852752.8495
MEM 443.613281 1753852752.9501
MEM 445.738281 1753852753.0506
MEM 452.738281 1753852753.1511
MEM 458.613281 1753852753.2517
MEM 459.738281 1753852753.3522
MEM 459.738281 1753852753.4527
MEM 459.738281 1753852753.5534
MEM 459.738281 1753852753.6540
MEM 459.738281 1753852753.7545
MEM 459.738281 1753852753.8551
MEM 459.863281 1753852753.9558
MEM 460.238281 1753852754.0564
MEM 460.738281 1753852754.1571
MEM 460.988281 1753852754.2577
MEM 461.363281 1753852754.3583
MEM 461.613281 1753852754.4590
MEM 462.113281 1753852754.5596
MEM 464.613281 1753852754.6602
MEM 468.738281 1753852754.7609
MEM 473.113281 1753852754.8616
MEM 474.988281 1753852754.9622
MEM 482.488281 1753852755.0629
MEM 483.238281 1753852755.1635
MEM 483.488281 1753852755.2642
MEM 485.363281 1753852755.3648
MEM 486.613281 1753852755.4658
MEM 489.238281 1753852755.5661
MEM 489.863281 1753852755.6667
MEM 491.613281 1753852755.7672
MEM 492.113281 1753852755.8678
MEM 493.613281 1753852755.9685
MEM 495.988281 1753852756.0691
MEM 496.988281 1753852756.1698
MEM 498.988281 1753852756.2703
MEM 501.238281 1753852756.3707
MEM 504.613281 1753852756.4711
MEM 507.238281 1753852756.5718
MEM 510.792969 1753852756.6723
MEM 514.417969 1753852756.7729
MEM 516.667969 1753852756.8735
MEM 521.292969 1753852756.9741
MEM 526.667969 1753852757.0747
MEM 530.042969 1753852757.1752
MEM 532.667969 1753852757.2757
MEM 532.917969 1753852757.3763
MEM 533.167969 1753852757.4769
MEM 534.167969 1753852757.5775
MEM 534.917969 1753852757.6781
MEM 535.667969 1753852757.7788
MEM 536.542969 1753852757.8795
MEM 538.417969 1753852757.9801
MEM 539.792969 1753852758.0807
MEM 539.917969 1753852758.1812
MEM 540.917969 1753852758.2818
MEM 542.167969 1753852758.3825
MEM 543.417969 1753852758.4831
MEM 543.417969 1753852758.5838
MEM 543.417969 1753852758.6844
MEM 543.417969 1753852758.7851
MEM 543.417969 1753852758.8857
MEM 543.417969 1753852758.9864
MEM 543.417969 1753852759.0870
MEM 543.417969 1753852759.1877
MEM 543.417969 1753852759.2884
MEM 543.417969 1753852759.3889
MEM 543.417969 1753852759.4896
MEM 543.417969 1753852759.5902
MEM 543.417969 1753852759.6908
MEM 543.417969 1753852759.7915
MEM 543.417969 1753852759.8922
MEM 543.417969 1753852759.9929
MEM 543.417969 1753852760.0935
MEM 543.417969 1753852760.1942
MEM 543.417969 1753852760.2948
MEM 543.417969 1753852760.3955
MEM 543.417969 1753852760.4961
MEM 544.292969 1753852760.5967
MEM 547.542969 1753852760.6972
MEM 549.167969 1753852760.7976
MEM 549.667969 1753852760.8980
MEM 550.292969 1753852760.9986
MEM 552.042969 1753852761.0990
MEM 553.167969 1753852761.1997
MEM 555.667969 1753852761.3004
MEM 556.542969 1753852761.4009
MEM 556.917969 1753852761.5016
MEM 557.042969 1753852761.6021
MEM 558.667969 1753852761.7026
MEM 560.167969 1753852761.8031
MEM 562.042969 1753852761.9036
MEM 563.292969 1753852762.0042
MEM 564.417969 1753852762.1048
MEM 564.667969 1753852762.2055
MEM 567.167969 1753852762.3061
MEM 568.917969 1753852762.4067
MEM 569.792969 1753852762.5073
MEM 574.292969 1753852762.6079
MEM 574.292969 1753852762.7086
MEM 574.667969 1753852762.8091
MEM 574.792969 1753852762.9095
MEM 575.542969 1753852763.0100
MEM 577.417969 1753852763.1106
MEM 577.542969 1753852763.2113
MEM 577.542969 1753852763.3120
MEM 579.917969 1753852763.4126
MEM 583.664062 1753852763.5131
MEM 584.539062 1753852763.6138
MEM 584.664062 1753852763.7144
MEM 585.164062 1753852763.8150
MEM 586.789062 1753852763.9156
MEM 590.414062 1753852764.0163
MEM 591.664062 1753852764.1168
MEM 591.914062 1753852764.2173
MEM 595.789062 1753852764.3178
MEM 599.414062 1753852764.4183
MEM 600.539062 1753852764.5189
MEM 602.539062 1753852764.6194
MEM 605.039062 1753852764.7199
MEM 605.914062 1753852764.8205
MEM 606.039062 1753852764.9209
MEM 606.414062 1753852765.0215
MEM 606.539062 1753852765.1221
MEM 608.789062 1753852765.2227
MEM 609.414062 1753852765.3232
MEM 610.789062 1753852765.4239
MEM 612.414062 1753852765.5245
MEM 612.414062 1753852765.6252
MEM 615.289062 1753852765.7258
MEM 616.789062 1753852765.8262
MEM 617.414062 1753852765.9267
MEM 619.039062 1753852766.0273
MEM 621.039062 1753852766.1278
MEM 622.039062 1753852766.2282
MEM 635.664062 1753852766.3285
MEM 636.039062 1753852766.4290
MEM 636.164062 1753852766.5294
MEM 637.039062 1753852766.6300
MEM 637.039062 1753852766.7304
MEM 650.039062 1753852766.8309
MEM 662.914062 1753852766.9313
MEM 638.882812 1753852767.0319
MEM 638.882812 1753852767.1324
MEM 651.507812 1753852767.2329
MEM 652.007812 1753852767.3335
MEM 664.757812 1753852767.4339
MEM 665.007812 1753852767.5345
MEM 677.757812 1753852767.6349
MEM 677.757812 1753852767.7354
MEM 677.882812 1753852767.8359
MEM 677.882812 1753852767.9364
MEM 677.882812 1753852768.0369
MEM 690.757812 1753852768.1374
MEM 690.757812 1753852768.2380
MEM 691.007812 1753852768.3385
MEM 691.257812 1753852768.4390
MEM 691.382812 1753852768.5396
MEM 691.507812 1753852768.6401
MEM 703.757812 1753852768.7407
MEM 716.382812 1753852768.8411
MEM 716.382812 1753852768.9417
MEM 716.382812 1753852769.0421
MEM 716.382812 1753852769.1425
MEM 716.382812 1753852769.2427
MEM 716.382812 1753852769.3431
MEM 716.382812 1753852769.4436
MEM 729.007812 1753852769.5441
MEM 729.007812 1753852769.6446
MEM 729.007812 1753852769.7449
MEM 729.007812 1753852769.8452
MEM 729.007812 1753852769.9457
MEM 729.007812 1753852770.0462
MEM 730.257812 1753852770.1468
MEM 741.632812 1753852770.2473
MEM 741.632812 1753852770.3477
MEM 741.632812 1753852770.4480
MEM 741.757812 1753852770.5483
MEM 741.757812 1753852770.6488
MEM 741.757812 1753852770.7492
MEM 744.882812 1753852770.8497
MEM 754.507812 1753852770.9502
MEM 754.507812 1753852771.0506
MEM 754.507812 1753852771.1511
MEM 754.507812 1753852771.2517
MEM 754.507812 1753852771.3522
MEM 754.507812 1753852771.4527
MEM 767.007812 1753852771.5531
MEM 767.007812 1753852771.6537
MEM 767.007812 1753852771.7541
MEM 767.007812 1753852771.8546
MEM 767.007812 1753852771.9552
MEM 767.132812 1753852772.0555
MEM 767.132812 1753852772.1561
MEM 779.757812 1753852772.2566
MEM 779.757812 1753852772.3570
MEM 779.757812 1753852772.4576
MEM 779.757812 1753852772.5581
MEM 779.757812 1753852772.6586
MEM 779.757812 1753852772.7591
MEM 779.757812 1753852772.8595
MEM 792.382812 1753852772.9600
MEM 792.382812 1753852773.0604
MEM 792.382812 1753852773.1610
MEM 792.382812 1753852773.2615
MEM 792.507812 1753852773.3620
MEM 792.507812 1753852773.4626
MEM 798.757812 1753852773.5632
MEM 805.132812 1753852773.6638
MEM 805.132812 1753852773.7643
MEM 805.132812 1753852773.8647
MEM 805.257812 1753852773.9652
MEM 817.882812 1753852774.0657
MEM 817.882812 1753852774.1662
MEM 817.882812 1753852774.2668
MEM 817.882812 1753852774.3671
MEM 817.882812 1753852774.4676
MEM 830.507812 1753852774.5682
MEM 830.507812 1753852774.6687
MEM 830.507812 1753852774.7692
MEM 830.507812 1753852774.8697
MEM 830.507812 1753852774.9701
MEM 843.132812 1753852775.0705
MEM 843.132812 1753852775.1709
MEM 843.132812 1753852775.2715
MEM 843.132812 1753852775.3719
MEM 843.132812 1753852775.4725
MEM 855.882812 1753852775.5730
MEM 855.882812 1753852775.6735
MEM 855.882812 1753852775.7739
MEM 855.882812 1753852775.8744
MEM 856.007812 1753852775.9750
MEM 856.007812 1753852776.0754
MEM 868.632812 1753852776.1760
MEM 868.632812 1753852776.2766
MEM 868.632812 1753852776.3772
MEM 868.632812 1753852776.4776
MEM 868.757812 1753852776.5782
MEM 881.382812 1753852776.6787
MEM 881.382812 1753852776.7792
MEM 881.382812 1753852776.8796
MEM 881.382812 1753852776.9802
MEM 881.382812 1753852777.0807
MEM 894.007812 1753852777.1811
